Project ID,Funding Completion Year,Project Leader,Project Title,Fellowship Recipient,Fellowship Type
DE120102771,2014,Pietsch,Global republics: universities and the origins of the knowledge economy,Tamson Pietsch,DECRA
DE120102778,2014,Liddicoat,Enabling a new generation of advanced high-strength aluminium alloys through materials design,Peter V Liddicoat,DECRA
DE120102784,2014,Tang,Water-swellable rubber with nanoparticle-enabled super capacity as smart water-leakage sealant,Youhong Tang,DECRA
DE120102787,2014,Tienhaara,Building a green economy? The politics of green infrastructure stimulus in the wake of the global financial crisis,Kyla S Tienhaara,DECRA
DE120102813,2014,Banki,Refugee activism and social movements: the transformation of homeland politics,Susan R Banki,DECRA
DE120102821,2014,Schwensow,Molecular genetic adaptive processes in natural co-evolution between rabbits and the rabbit haemorrhagic disease virus,Nina I Schwensow,DECRA
DE120102836,2014,Zou,A novel fully inorganic quantum dots based solar cell,Guifu Zou,DECRA
DE120102840,2014,Yerbury,Are Proteostasis defects responsible for Amyotrophic Lateral Sclerosis?,Justin J Yerbury,DECRA
DE120102857,2014,Shepherd,"Innovative chemical tools for the isolation, biochemical and structural analysis of biological macromolecular assemblies",Nicholas E Shepherd,DECRA
DE120102873,2014,Bishop,Securing networked control and estimation systems and safeguarding critical infrastructure,Adrian N Bishop,DECRA
DE120102878,2014,Chow,Mobile phone text reminders to modify behaviours and prevent cardiovascular disease,Clara K Chow,DECRA
DE120102883,2014,Bakola,Understanding the function of a visual pathway to the limbic cortex,Sofia Bakola,DECRA
DE120102900,2014,Hachey,WikiLinks: web-scale linking and fact extraction with Wikipedia,Benjamin C Hachey,DECRA
DE120102906,2014,Zhou,Topology optimisation for advanced engineered nanostructures,Shiwei Zhou,DECRA
DE120102913,2014,Pruzinska,Dissecting proteolytic pathways that control chloroplast degradation and leaf senescence in Arabidopsis thaliana,Adriana Pruzinska,DECRA
DE120102914,2014,Linser,Membrane protein function in its native lipid environment characterised by solid-state nuclear magnetic resonance,Rasmus J Linser,DECRA
DE120102927,2014,Waterman,"Ingredients of the eddy soup in Southern Ocean dynamics: processes, climate impacts and parameterisation",Stephanie Waterman,DECRA
DE120102940,2014,Collet,The chemical composition of stars: high-precision spectroscopy with three-dimensional model stellar atmospheres,Remo Collet,DECRA
DE120102942,2014,Wheatley,The general Richtmyer-Meshkov instability in magnetohydrodynamics,Vincent Wheatley,DECRA
DE120102948,2014,Zhou,Interactive computer vision for image interpretation,Jun Zhou,DECRA
DE120102954,2014,Smith,Identifying and understanding the genetic regulators of cardiac development,Kelly A Smith,DECRA
DE120102960,2014,Sohel,Revocable multi-dimensional shape-based multimodal hand biometrics for personal identification and verification,Ferdous A Sohel,DECRA
DE120102961,2014,van Eersel,The role of the unfolded protein response in tau neurobiology and pathology,Janet van Eersel,DECRA
DE120102967,2014,Garg,"Interaction between silver ions, silver nanoparticles and reactive oxygen species: implication to toxicity",Shikha Garg,DECRA
DE120103011,2014,Dassanayake,Plant adaptation to extreme environments: a transcriptomic approach for crop improvement,Maheshi Dassanayake,DECRA
DE120103017,2014,Lumineau,The dynamics of contractual and relational governance in inter-organisational relationships,Fabrice Lumineau,DECRA
DE120103022,2014,Li,Generalising a root-water uptake mechanism for successful land surface modelling,Longhui Li,DECRA
DE120103033,2014,May,"The wet and dry of tropical Australia: past, present and future",Jan-Hendrik May,DECRA
DE120103051,2014,Ramos,Data fusion and active sensing for environment monitoring,Fabio T Ramos,DECRA
DE120103067,2014,Clark,How does the continental crust get so hot?,Christopher F Clark,DECRA
DE120103084,2014,Bulitta,Targeting bacterial superbugs: novel approaches for optimisation of antibiotic combinations and resistance prevention,Jurgen B Bulitta,DECRA
DE120103152,2014,Henriques,Development of next generation drugs against Helicobacter pylori,Sonia T Henriques,DECRA
DE130100015,2015,Dr Jae Yup Jung,It’s our future at stake!: The career decision-making processes of high ability youth from low socio-economic status backgrounds,Dr Jae Yup Jung,DECRA
DE130100018,2015,Dr Monica Gagliano,Understanding bioacoustics in plants,Dr Monica Gagliano,DECRA
DE130100028,2015,Dr Abigail Powell,Promoting work-life balance: do flexible work arrangements really work for employees in Australia?,Dr Abigail Powell,DECRA
DE130100031,2015,Dr John Green,Mathematical modelling of the complex mechanics of biological materials and their role in tissue function and development,Dr John Green,DECRA
DE130100046,2015,Dr Christian Reepmeyer,Foundations of Island Southeast Asian maritime interaction: Unravelling cause and consequence for the transformation of past societies,Dr Christian Reepmeyer,DECRA
DE130100047,2015,Dr Philip Gillingham,Electronic information systems and human service organizations: the development of systems for the future,Dr Philip Gillingham,DECRA
DE130100068,2015,Dr Alexander Mackay,Dwellers on the Threshold: The evolution of human behavioural complexity in peripheral regions of southern Africa,Dr Alexander Mackay,DECRA
DE130100090,2015,Dr Xiaobo Chen,Novel Anodic Coating of Magnesium Alloy Components for Corrosion Protection,Dr Xiaobo Chen,DECRA
DE130100117,2015,Dr Lauren May,Allosteric Fingerprinting of G Protein-Coupled Receptor Monomers and Oligomers,Dr Lauren May,DECRA
DE130100120,2015,Dr Pascal Molenberghs,How do we become aware of stimuli in our spatial environment?,Dr Pascal Molenberghs,DECRA
DE130100121,2015,Dr Matthew Klugman,"Modern Mania: The Emergence of Passionate Spectator Sport Cultures in Melbourne, Manchester and Boston",Dr Matthew Klugman,DECRA
DE130100124,2015,Dr Samintha Perera,Safe Long-term Storage of Carbon Dioxide in Coal Seams with Enhanced Methane Recovery,Dr Samintha Perera,DECRA
DE130100129,2015,Dr Christopher Donkin,A model-based approach to investigating short-term memory: Exploiting response time distributions,Dr Christopher Donkin,DECRA
DE130100153,2015,Dr Thomas Pryce,Radiogenic Bronze and the Indianisation of Southeast Asia,Dr Thomas Pryce,DECRA
DE130100174,2015,Dr Lyanne Brouwer,Family matters: kin selection and competition in cooperative breeders,Dr Lyanne Brouwer,DECRA
DE130100186,2015,Dr Jason Dutton,Base stabilized dicarbon as a new building block for supramolecular organometallic chemistry,Dr Jason Dutton,DECRA
DE130100205,2015,Dr Mahmoud Mesbah,Optimization of Transit Priority in a Transportation Network,Dr Mahmoud Mesbah,DECRA
DE130100211,2015,Dr Anton  Clifford,Improving alcohol prevention in Aboriginal and Torres Strait Islander drug and alcohol services  ,Dr Anton  Clifford,DECRA
DE130100218,2015,Dr Megan Higgie,Can species interactions drive diversification?,Dr Megan Higgie,DECRA
DE130100223,2015,Dr Andrea Harrington,Characterisation of visceral afferent spinal cord pathways.,Dr Andrea Harrington,DECRA
DE130100240,2015,Dr Alessandro Fedrizzi,Deterministic photonic quantum gates by amplified optical nonlinearities,Dr Alessandro Fedrizzi,DECRA
DE130100250,2015,Dr Michele Lobo,Shared belonging in Australia:  Public space and intercultural relations in suburban Darwin ,Dr Michele Lobo,DECRA
DE130100251,2015,Dr Dylan Owen,Biophysical mechanisms regulating early T cell signalling events,Dr Dylan Owen,DECRA
DE130100255,2015,Dr David Johnston,How Costly is an Unhealthy Start in Life? An Econometric Analysis of Childhood Health and Adult Prosperity,Dr David Johnston,DECRA
DE130100261,2015,Dr Ching Tai Ng,In-situ Structural Safety Diagnosis of Composite Materials: Lamb Wave Diffraction Tomography Using Multi-frequency Data,Dr Ching Tai Ng,DECRA
DE130100274,2015,Dr Chengfan Gu,Design of alloys over multiple grain scales for improving fatigue performance,Dr Chengfan Gu,DECRA
DE130100291,2015,Dr Yoni Nazarathy,Adaptive control of stochastic queueing networks,Dr Yoni Nazarathy,DECRA
DE130100292,2015,Dr Geoffrey Chu,Towards a stronger proof system for combinatorial optimization,Dr Geoffrey Chu,DECRA
DE130100295,2015,Dr Nathan English,Forecasting the future of flood and drought in Australia using multi-century tree-ring and isotope chronologies from the tropics,Dr Nathan English,DECRA
DE130100304,2015,Dr Mirko Lobino,Lithium Niobate Integrated Quantum Photonics for Cluster State Quantum Information with Continuous Variables,Dr Mirko Lobino,DECRA
DE130100309,2015,Dr Anika Gauja,The Politics of Party Reform: Who Benefits from the Democratisation of Political Parties?,Dr Anika Gauja,DECRA
DE130100310,2015,Dr Sima Aminorroaya-Yamini,"Nano-engineered, cost-effective lead chalcogenides to boost the performance of mid-range temperature thermoelectric materials",Dr Sima Aminorroaya-Yamini,DECRA
DE130100320,2015,Dr Celine Tasset,Proteomic analysis of thermal response in plants,Dr Celine Tasset,DECRA
DE130100323,2015,Dr Junhua Xiao,The Regulation by Transcription Factor Phosphorylation upon the Myelinating Process ,Dr Junhua Xiao,DECRA
DE130100325,2015,Dr Miriam Bankovsky,Revisiting the foundations of mainstream economics: A cooperative account of well-being and moral improvement,Dr Miriam Bankovsky,DECRA
DE130100333,2015,Dr Sheehan Olver,A new class of fast and reliable spectral methods for partial differential equations,Dr Sheehan Olver,DECRA
DE130100387,2015,Dr Christopher Smith,User-driven interventions in the reduction of drug-related harm: Analyzing structural barriers and capacity building among drug user organizations ,Dr Christopher Smith,DECRA
DE130100399,2015,Dr Joe Blythe,"He’s not heavy, he’s my brother: The acquisition of kinship terminology in a morphologically complex Australian Language",Dr Joe Blythe,DECRA
DE130100400,2015,Dr Anne Aly,Collective action and resistance to terrorism: Constructions of the Bali Peace Park as counter-terrorism ,Dr Anne Aly,DECRA
DE130100418,2015,Dr Arlie Loughnan,Responsibility in Criminal Law,Dr Arlie Loughnan,DECRA
DE130100423,2015,Dr Jeremy Sumner,Group theory and phylogenetics: Exploiting symmetry to uncover evolutionary history.,Dr Jeremy Sumner,DECRA
DE130100424,2015,Dr William Donald,Strike While the Iron is Hot – Structure and Reactivity of Fe-oxo Complexes that Mimic C–H Bond Activating Enzymes,Dr William Donald,DECRA
DE130100434,2015,Dr Brett Murphy,"What fire regimes can maintain biodiversity in northern Australia’s savanna landscapes, and how do we implement them?",Dr Brett Murphy,DECRA
DE130100439,2015,Dr Leo Lui,Neural Mechanisms of Blindsight: a Combined Physiological and Behavioural Study,Dr Leo Lui,DECRA
DE130100451,2015,Dr Bing-Jie Ni,Novel Biotreatment for Micropollutant Removal from Contaminated Water,Dr Bing-Jie Ni,DECRA
DE130100457,2015,Dr GaoFeng Zhao,Dynamic fracturing in shale rock through coupled continuum-discontinuum modelling,Dr GaoFeng Zhao,DECRA
DE130100463,2015,Dr Muireann Irish,Back to the future – Dissociating mental simulation processes in the brain,Dr Muireann Irish,DECRA
DE130100467,2015,Dr Karen Black,Limbs and wings: reconstructing Australian environmental change through innovative analysis of ancient mammal skeletons,Dr Karen Black,DECRA
DE130100468,2015,Dr Tanya Jakimow,Decentralisation in India and Indonesia: how non-government organisations affect citizens’ encounters and experiences of local level governance ,Dr Tanya Jakimow,DECRA
DE130100470,2015,Dr Ronan Kapetanovic,Understanding mechanisms and functions of evolutionary divergence in innate immune genes,Dr Ronan Kapetanovic,DECRA
DE130100488,2015,Dr Yan Yan,Cellular Dynamics of Nanoengineered Particles,Dr Yan Yan,DECRA
DE130100513,2015,Dr Christopher Gordon,Advancing Flow Chemistry: Towards Total Flow Synthesis,Dr Christopher Gordon,DECRA
DE130100514,2015,Dr Maria Miranda,The Cultural Economy of Australian Artist-run Initiatives ,Dr Maria Miranda,DECRA
DE130100517,2015,Dr Javad Foroughi,Development of hybrid carbon nanotubes yarn and processing methods to create 3D smart materials and devices,Dr Javad Foroughi,DECRA
DE130100537,2015,Dr Connie Wong,Neural regulation of immunity following brain injury,Dr Connie Wong,DECRA
DE130100551,2015,Dr Catherine Gomes,Media and Transient Migrants in Australia and Singapore: Mapping Identities and Networks,Dr Catherine Gomes,DECRA
DE130100565,2015,Dr Simon Linke,Planning for rare aquatic species: Conservation and restoration priorities at local and continental scales,Dr Simon Linke,DECRA
