GRANT_ID,GRANT_ROLE,DW_INDIVIDUAL_ID,SOURCE_INDIVIDUAL_ID,TITLE,FIRST_NAME,MIDDLE_NAME,LAST_NAME,FULL_NAME,ROLE_START_DATE,ROLE_END_DATE,SOURCE_SYSTEM
1065571,CIE,5051357,5051357,Prof,Miriam,,Johnson,Prof Miriam Johnson,1-Dec-14,30-Nov-17,RGMS
1064194,CIG,5051366,5051366,Dr,Toby,,Freeman,Dr Toby Freeman,1-Jan-14,31-Dec-16,RGMS
1070370,CID,5052112,5052112,Dr,Rebecca,Mary,Reynolds,Dr Rebecca Reynolds,1-Jan-14,31-Dec-17,RGMS
1065352,CID,5052118,5052118,Prof,Arnold,,Mitnitski,Prof Arnold Mitnitski,1-Jan-14,31-Dec-16,RGMS
1058891,CIC,5052120,5052120,Dr,Dimitrios,,Vatakis,Dr Dimitrios Vatakis,1-Jan-14,31-Dec-16,RGMS
1069201,CID,5052138,5052138,Dr,Nathan,,Absalom,Dr Nathan Absalom,1-Jan-14,31-Dec-16,RGMS
1066537,CIE,5052161,5052161,Dr,Amanda,Louise,Aloia,Dr Amanda Aloia,1-Jan-14,31-Dec-16,RGMS
1067405,CIB,5052177,5052177,Dr,Zoltan,,Neufeld,Dr Zoltan Neufeld,1-Jan-14,31-Dec-16,RGMS
1063989,CID,5052179,5052179,Prof,Raphael,,Kopan,Prof Raphael Kopan,1-Jan-14,31-Dec-16,RGMS
1060768,CIF,5053106,5053106,Ms,Prudence,,Boylan,Ms Prudence Boylan,1-Jan-14,31-Dec-16,RGMS
1061382,CIG,5053107,5053107,Dr,John-Paul,,Tung,Dr John-Paul Tung,1-Jan-14,31-Dec-16,RGMS
1064375,CIE,5053117,5053117,Dr,Jiwei,,Cui,Dr Jiwei Cui,1-Jan-14,31-Dec-16,RGMS
1060940,CII,5053123,5053123,Prof,Betty,,Kirkwood,Prof Betty Kirkwood,1-Oct-13,30-Sep-18,RGMS
1059711,CII,5053125,5053125,Dr,Joanna,Dawn,Holbrook,Dr Joanna Holbrook,1-Jan-14,31-Dec-16,RGMS
1063840,CIF,5053128,5053128,Dr,Robert,,Haile,Dr Robert Haile,1-Jan-14,31-Dec-16,RGMS
1066897,CIB,5053132,5053132,Dr,Jianlong,,Wang,Dr Jianlong Wang,1-Jan-14,31-Dec-16,RGMS
1064163,CIC,5053136,5053136,Dr,David,Andrew,Wellman,Dr David Wellman,1-Jan-14,31-Dec-17,RGMS
1067353,CID,5053147,5053147,Dr,Stefania,,Penkala,Dr Stefania Penkala,1-Jan-14,31-Dec-16,RGMS
1070704,CIA,5053148,5053148,Dr,Brendan,Francis,Kennedy,Dr Brendan Kennedy,1-Jan-14,31-Dec-15,RGMS
1044400,CIE,5053155,5053155,Mr,Sean,,Mcguigan,Mr Sean Mcguigan,1-Jan-13,8-Mar-14,RGMS
1076083,CIA,5053180,5053180,Dr,Michael,David,Chapman,Dr Michael Chapman,1-Jan-14,30-Sep-15,RGMS
1063458,CIF,5053204,5053204,Dr,Randev,,Mendis,Dr Randev Mendis,1-Jan-14,31-Dec-16,RGMS
1061791,CIE,5054108,5054108,A/Pr,Matthew,Robin,Kilburn,A/Pr Matthew Kilburn,1-Jan-14,31-Dec-16,RGMS
1063025,CIB,5054120,5054120,Dr,Gaëlle,,Friocourt,Dr Gaëlle Friocourt,1-Jan-14,31-Dec-16,RGMS
1065314,CIB,5054126,5054126,Prof,Gareth,John,Morgan,Prof Gareth Morgan,1-Jan-14,31-Dec-16,RGMS
1072127,CIA,5054143,5054143,Mr,Sinthujan,,Jegaskanda,Mr Sinthujan Jegaskanda,1-Jan-14,16-Mar-18,RGMS
1063725,CII,5054151,5054151,Prof,David,,Kelso,Prof David Kelso,1-Jan-14,31-Dec-16,RGMS
1067062,CIF,5054179,5054179,Prof,Michael,Patrick,Pignone,Prof Michael Pignone,1-Jan-14,31-Dec-16,RGMS
1063725,CIH,5054187,5054187,Prof,Xiang-Sheng,,Chen,Prof Xiang-Sheng Chen,1-Jan-14,31-Dec-16,RGMS
1066128,CIH,5054188,5054188,Dr,Christopher,,Zappala,Dr Christopher Zappala,1-Jan-14,31-Dec-16,RGMS
1069278,CIB,5054193,5054193,A/Pr,Young Jo,Jo,Kim,A/Pr Young Jo Kim,1-Jan-14,31-Dec-17,RGMS
1065610,CIC,5055109,5055109,Dr,Thaksaphon,,Thamarangsi,Dr Thaksaphon Thamarangsi,1-Jan-14,31-Dec-15,RGMS
1070689,CIE,5055120,5055120,Dr,Emily,,Brennan,Dr Emily Brennan,1-Jan-14,31-Dec-16,RGMS
1067353,CIB,5055128,5055128,Dr,Klaus,,Stiefel,Dr Klaus Stiefel,1-Jan-14,31-Dec-16,RGMS
1065713,CIB,5055137,5055137,Dr,Qiongyi,,Zhao,Dr Qiongyi Zhao,1-Jan-14,31-Dec-16,RGMS
1068023,CIE,5055141,5055141,Prof,Ann,,Morgan,Prof Ann Morgan,1-Jan-14,31-Dec-15,RGMS
1069757,CIC,5055142,5055142,Dr,Benjamin,James,Binder,Dr Benjamin Binder,1-Jan-14,31-Dec-16,RGMS
1059510,CIH,5057136,5057136,Dr,Stuart,,Mackay,Dr Stuart Mackay,1-Jan-14,31-Dec-16,RGMS
1064591,CIC,5057143,5057143,A/Pr,Laura,D,Attardi,A/Pr Laura Attardi,1-Jan-14,31-Dec-16,RGMS
1069278,CIE,5058119,5058119,Dr,Stephan,,Reichenbach,Dr Stephan Reichenbach,1-Jan-14,31-Dec-17,RGMS
1074343,CIA,5058133,5058133,Ms,Nicole,,Pesa,Ms Nicole Pesa,1-Jan-14,31-Dec-16,RGMS
1049369,CIE,5058136,5058136,Dr,Camille,Elizabeth,Short,Dr Camille Short,11-Sep-13,31-Mar-16,RGMS
1062227,CIB,5058138,5058138,Prof,Samuli,,Ripatti,Prof Samuli Ripatti,1-Jan-14,31-Dec-16,RGMS
1066242,CIJ,5058141,5058141,A/Pr,Michael,Steven,Ortiz,A/Pr Michael Ortiz,1-Jan-14,31-Dec-17,RGMS
1074496,CIA,5058142,5058142,Dr,Manaswi,Bhupesh,Pathik,Dr Manaswi Pathik,1-Jan-14,2-Feb-17,RGMS
1069772,CID,5058146,5058146,A/Pr,Mark,,Naunton,A/Pr Mark Naunton,1-Aug-14,31-Jul-17,RGMS
1061382,CIB,5058147,5058147,Prof,Kathryn,,Maitland,Prof Kathryn Maitland,1-Jan-14,31-Dec-16,RGMS
1072056,CIA,5058148,5058148,Dr,Nicole,Marilyn,Ryan,Dr Nicole Ryan,1-May-14,30-Apr-18,RGMS
1074571,CIA,5058155,5058155,Mr,Michael,Ming Xin,Cai,Mr Michael Cai,1-Jan-14,31-Dec-16,RGMS
1068023,CIH,5058158,5058158,Prof,Javier,,Martin,Prof Javier Martin,1-Jan-14,31-Dec-15,RGMS
1072825,CIA,5058167,5058167,Mr,David,Thomas,Riglar,Mr David Riglar,24-Feb-14,23-Feb-18,RGMS
1072662,CIA,5058175,5058175,Dr,Michael,Ben,Clark,Dr Michael Clark,1-Jan-14,31-Dec-19,RGMS
1071796,CIA,5059122,5059122,Dr,Amirali,,Popat,Dr Amirali Popat,20-Jan-14,19-Jan-18,RGMS
1028543,CIH,5059133,5059133,Dr,Duong,Thuy,Tran,Dr Duong Tran,29-Jan-14,31-Dec-16,RGMS
1072000,CIA,5059134,5059134,Mr,Malcolm,Ronald,Starkey,Mr Malcolm Starkey,1-Jan-14,31-Dec-17,RGMS
1074342,CIA,5059140,5059140,Dr,Shakyalal,Vidhura,Fernando,Dr Shakyalal Fernando,1-Jan-14,31-Dec-16,RGMS
1071350,CIA,5059170,5059170,Dr,Esteban,Nicolas,Gurzov,Dr Esteban Gurzov,1-Jan-14,31-Dec-16,RGMS
1072777,CIA,5060130,5060130,A/Pr,Barbara,,Nattabi,A/Pr Barbara Nattabi,1-Jan-14,31-Dec-17,RGMS
1065233,CIC,5060140,5060140,A/Pr,Raffaele,,Dellaca,A/Pr Raffaele Dellaca,1-Jan-14,31-Dec-16,RGMS
1070909,CIC,5060143,5060143,Prof,Chen-Ming,,Fan,Prof Chen-Ming Fan,1-Jan-14,31-Dec-16,RGMS
1061382,CID,5060155,5060155,A/Pr,Michelle,,Chew,A/Pr Michelle Chew,1-Jan-14,31-Dec-16,RGMS
1073466,CIA,5060169,5060169,Dr,John-Sebastian,,Eden,Dr John-Sebastian Eden,1-Jan-14,31-Dec-17,RGMS
1058652,CIE,5061107,5061107,Dr,Katherine,,Dix,Dr Katherine Dix,1-Jan-14,31-Dec-16,RGMS
1067696,CII,5061110,5061110,Dr,Kyra,,Hamilton,Dr Kyra Hamilton,1-Jan-14,31-Dec-17,RGMS
1058582,CID,5061111,5061111,Prof,Klaus,George,Parhofer,Prof Klaus Parhofer,1-Jan-14,31-Dec-16,RGMS
1069871,CIA,5061112,5061112,Dr,Xiangjian,,Zheng,Dr Xiangjian Zheng,1-Jan-14,31-Dec-16,RGMS
1065509,CID,5061113,5061113,Dr,Francesco,,Ciccia,Dr Francesco Ciccia,1-Oct-14,30-Sep-17,RGMS
1066177,CIC,5061115,5061115,Prof,John,,Nurnberger,Prof John Nurnberger,1-Jan-14,31-Dec-16,RGMS
1072771,CIA,5061137,5061137,Dr,Radhika,Virginia,Seimon,Dr Radhika Seimon,1-Jan-14,31-Dec-17,RGMS
1068871,CIB,5061142,5061142,Prof,Ding,,Xue,Prof Ding Xue,1-Jan-14,31-Dec-16,RGMS
1067242,CIE,5061164,5061164,Dr,Sundeep,,Khosla,Dr Sundeep Khosla,1-Jan-14,31-Dec-18,RGMS
1069329,CIF,5061165,5061165,Prof,Martin,,Underwood,Prof Martin Underwood,1-Jan-14,31-Dec-17,RGMS
1069235,CID,5061172,5061172,Dr,Jean,,Giacomotto,Dr Jean Giacomotto,1-Jan-14,31-Dec-16,RGMS
1072159,CIA,5065106,5065106,Dr,Patricia,Therese,Illing,Dr Patricia Illing,1-Jan-14,31-Dec-17,RGMS
1071985,CIA,5069107,5069107,Dr,Vanessa,Kay,Morris,Dr Vanessa Morris,1-Mar-14,28-Feb-18,RGMS
1073191,CIA,5072105,5072105,Dr,Megan,Rose,Sutherland,Dr Megan Sutherland,1-Jan-14,31-Mar-18,RGMS
1072108,CIA,5078105,5078105,Dr,Yuxiu Connie,,Xia,Dr Yuxiu Connie Xia,1-Jan-14,18-Aug-18,RGMS
1072706,CIA,5082106,5082106,Dr,Morgan,Hurley,James,Dr Morgan James,1-Jan-14,31-Dec-17,RGMS
1072461,CIA,5084111,5084111,Dr,Ken,,Dutton-Regester,Dr Ken Dutton-Regester,21-Apr-14,20-Apr-18,RGMS
1072223,CIA,5085110,5085110,Dr,Ding,,Ding,Dr Ding Ding,1-Jan-14,31-Dec-17,RGMS
1072533,CIA,5085122,5085122,Dr,Justin,Andrew,Richards,Dr Justin Richards,30-Jun-14,30-Jun-18,RGMS
1073550,CIA,5085124,5085124,Dr,Jessica,Anne,Howell,Dr Jessica Howell,1-Jan-14,31-Dec-17,RGMS
1072440,CIA,5086114,5086114,Dr,James,Robert,Krycer,Dr James Krycer,1-Jan-14,31-Dec-17,RGMS
1072267,CIA,5086115,5086115,Miss,Sarah,,Atkinson,Miss Sarah Atkinson,1-Jan-14,31-Dec-17,RGMS
1074523,CIA,5086121,5086121,Mr,Danny,Yu-Sheng,Tsai,Mr Danny Tsai,1-Jan-14,31-Dec-16,RGMS
1073226,CIA,5086127,5086127,Dr,Megan,Louise,Auld,Dr Megan Auld,10-Nov-14,9-Nov-18,RGMS
1072217,CIA,5087110,5087110,Dr,Natalie,Jane,Spillman,Dr Natalie Spillman,1-Jan-14,31-Dec-17,RGMS
1072245,CIA,5087112,5087112,Dr,Susan,,Wardle,Dr Susan Wardle,1-Jan-14,31-Dec-17,RGMS
1073250,CIA,5087114,5087114,Dr,Aleksandra,Weronika,Debowski,Dr Aleksandra Debowski,1-Jan-14,31-Dec-17,RGMS
1073108,CIA,5087124,5087124,Dr,Adam,,Taylor,Dr Adam Taylor,1-Jan-14,31-Dec-17,RGMS
1075332,CIA,5087132,5087132,Dr,Farzan,Fahrtash,Bahin,Dr Farzan Bahin,1-Jan-14,1-Apr-16,RGMS
1072790,CIJ,5088107,5088107,Dr,Meryl,Patricia,Lovarini,Dr Meryl Lovarini,1-Dec-13,30-Nov-18,RGMS
1073485,CIA,5088111,5088111,Dr,Kwok,Kwok,Wun,Dr Kwok Wun,1-Jan-14,31-Dec-17,RGMS
1073180,CIA,5089107,5089107,Mr,Tristan,Devere,Clemons,Mr Tristan Clemons,30-Jun-14,29-Jun-18,RGMS
1073330,CIA,5089117,5089117,Ms,Catherine,Louise,Granger,Ms Catherine Granger,1-Jan-14,30-Apr-16,RGMS
1075149,CIA,5089138,5089138,Dr,Penelope,,De Lacavalerie,Dr Penelope De Lacavalerie,1-Jan-14,31-Dec-16,RGMS
1072243,CIE,5090113,5090113,Dr,Marion,Claire,Eckert,Dr Marion Eckert,1-Dec-13,30-Nov-16,RGMS
1074300,CIA,5090118,5090118,Dr,Rebekah,Miriam,Ahmed,Dr Rebekah Ahmed,1-Jan-14,31-Dec-16,RGMS
1075362,CIA,5090128,5090128,Ms,Anna,,Palagyi,Ms Anna Palagyi,1-Jan-14,30-Jun-16,RGMS
1074074,CIA,5090148,5090148,Miss,Hayley,Maree,O'Neill,Miss Hayley O'Neill,1-Jan-14,31-Dec-17,RGMS
1074457,CIA,5090150,5090150,Ms,Chantal,,Attard,Ms Chantal Attard,3-Mar-14,3-Mar-17,RGMS
1074593,CIA,5091113,5091113,Ms,Katherine,,Cullerton,Ms Katherine Cullerton,1-Jan-14,30-Jun-16,RGMS
9000219,CIA,5091121,5091121,Mr,Jeffrey,Grant,Warner,Mr Jeffrey Warner,1-Jan-13,31-Dec-13,RGMS
1073591,CIA,5091122,5091122,Dr,Zi,,Gu,Dr Zi Gu,1-Jan-14,31-Dec-17,RGMS
1073768,CIA,5091134,5091134,Dr,Dominik,,Beck,Dr Dominik Beck,1-Jan-14,31-Dec-17,RGMS
1074678,CIA,5095111,5095111,Ms,Claire,Catherine,Johnson,Ms Claire Johnson,1-Jan-14,29-Feb-16,RGMS
1075053,CIA,5100109,5100109,Dr,Weiwen,,Chen,Dr Weiwen Chen,1-Mar-14,28-Feb-18,RGMS
1075288,CIA,5100116,5100116,Ms,Emma,Jean,Ridley,Ms Emma Ridley,1-Jan-14,31-Dec-16,RGMS
1074870,CIA,5101105,5101105,Miss,Amalie,,Dyda,Miss Amalie Dyda,1-Jan-14,31-Mar-16,RGMS
1074605,CIA,5101106,5101106,Dr,Elisabeth,,De Smit,Dr Elisabeth De Smit,1-Jan-14,31-Dec-16,RGMS
1075832,CIA,5101114,5101114,Dr,Harris,Anthony,Eyre,Dr Harris Eyre,1-Jan-14,31-Dec-16,RGMS
1074795,CIA,5101116,5101116,Dr,Matthew,Joseph,Grigg,Dr Matthew Grigg,17-Feb-14,17-Feb-16,RGMS
1074550,CIA,5101117,5101117,Mrs,Elizabeth,Anne,Russell,Mrs Elizabeth Russell,1-Jan-14,31-Dec-16,RGMS
1074467,CIA,5103112,5103112,Dr,Angie,Natalie,Pinto,Dr Angie Pinto,1-Jan-14,31-May-17,RGMS
1076857,CIB,5104110,5104110,Dr,Elizabeth,,Westrupp,Dr Elizabeth Westrupp,1-Jun-14,31-May-19,RGMS
1075852,CIA,5104112,5104112,Mrs,Rachelle,Sara,Opie,Mrs Rachelle Opie,1-Jan-14,31-Dec-15,RGMS
1074775,CIB,5104116,5104116,Dr,Peta,Anne,Neale,Dr Peta Neale,1-Jan-14,31-Mar-14,RGMS
1074775,CIA,5104116,5104116,Dr,Peta,Anne,Neale,Dr Peta Neale,1-Apr-14,30-Sep-18,RGMS
1074664,CIA,5104117,5104117,Mr,Jia,,Li,Mr Jia Li,1-Jan-14,30-Jun-17,RGMS
1075207,CIA,5104118,5104118,Dr,Moya,,Vandeleur,Dr Moya Vandeleur,1-Jan-14,31-Dec-15,RGMS
1074866,CIA,5104120,5104120,Ms,Audra,Miral Alice,Shadforth,Ms Audra Shadforth,1-Jan-14,31-Mar-16,RGMS
1074484,CIA,5104124,5104124,Miss,Lauren,,Arundell,Miss Lauren Arundell,5-May-14,4-Feb-16,RGMS
1074616,CIA,5104135,5104135,Ms,Stephanie,,Mathieson,Ms Stephanie Mathieson,1-Jan-14,29-Feb-16,RGMS
1075337,CIA,5104140,5104140,Dr,Katrina,,Chau,Dr Katrina Chau,1-Jan-14,31-Dec-16,RGMS
1076086,CIA,5104145,5104145,Dr,Rajesh,,Thomas,Dr Rajesh Thomas,1-Jan-14,31-Dec-17,RGMS
1074722,CIA,5104146,5104146,Ms,Angeline,Samantha,Ferdinand,Ms Angeline Ferdinand,2-Apr-14,2-Apr-17,RGMS
1075044,CIA,5104154,5104154,Ms,Teresa,Patricia,Kelly,Ms Teresa Kelly,1-Jan-14,30-Jun-16,RGMS
1074894,CID,5104165,5104165,Prof,Sarah,Elizabeth,Pinder,Prof Sarah Pinder,1-Jan-14,31-Dec-16,RGMS
1075670,CIA,5104168,5104168,Mr,Adrian,Christopher,Traeger,Mr Adrian Traeger,1-Jan-14,31-Mar-16,RGMS
1075932,CIA,5104169,5104169,Dr,Sally,,Abell,Dr Sally Abell,1-Jan-14,31-Dec-16,RGMS
1075881,CIA,5104173,5104173,Mr,Timothy,Alexander,Sayer,Mr Timothy Sayer,3-Mar-14,2-Mar-17,RGMS
1076094,CIA,5104176,5104176,Dr,David,,Joo,Dr David Joo,1-Jan-14,31-Dec-16,RGMS
1075581,CIA,5104178,5104178,Mrs,Emily,Maree,Mann,Mrs Emily Mann,2-Jun-14,2-Jun-19,RGMS
1076116,CIC,5104181,5104181,Dr,Qiang,,Cheng,Dr Qiang Cheng,1-Jan-14,31-Dec-16,RGMS
1074899,CID,5104188,5104188,Prof,Guido,,Silvestri,Prof Guido Silvestri,1-Jan-14,31-Dec-15,RGMS
1075806,CIA,5104200,5104200,Ms,Hong,,Yang,Ms Hong Yang,1-Jan-14,31-Dec-16,RGMS
1074979,CIA,5105105,5105105,Dr,Sharmayne,Rukmini Emma,Brady,Dr Sharmayne Brady,1-Jan-14,31-Dec-16,RGMS
1074650,CIA,5105106,5105106,Mr,Gilles,,Forget,Mr Gilles Forget,1-Jan-14,29-Feb-16,RGMS
1075642,CIA,5105108,5105108,Mr,Jarred,,Gillett,Mr Jarred Gillett,1-Jan-14,30-Sep-16,RGMS
1047950,CIB,5105113,5105113,Mr,Tim,Charles,Agius,Mr Tim Agius,13-May-13,28-Feb-19,RGMS
1075307,CIA,5105116,5105116,Dr,Yogeesan,,Sivakumaran,Dr Yogeesan Sivakumaran,1-Jan-14,31-Dec-16,RGMS
1074648,CIA,5105122,5105122,Dr,Jessica,Jane,Hafner,Dr Jessica Hafner,1-Jan-14,10-Feb-16,RGMS
1075330,CIA,5105124,5105124,Dr,Stephen,,Milne,Dr Stephen Milne,31-Mar-14,31-Mar-17,RGMS
1075540,CIA,5105129,5105129,Ms,Larissa,,Doughty,Ms Larissa Doughty,31-Mar-14,1-Mar-17,RGMS
1074790,CIA,5105140,5105140,Mr,Cameron,Robert Macquarie,Moffatt,Mr Cameron Moffatt,1-Jan-14,31-Dec-16,RGMS
1075773,CIG,5105141,5105141,Mr,Jefferson,Grey,Harcourt,Mr Jefferson Harcourt,5-Jan-15,4-Jan-18,RGMS
1075117,CIG,5105141,5105141,Mr,Jefferson,Grey,Harcourt,Mr Jefferson Harcourt,1-Jan-14,31-Dec-16,RGMS
1075087,CIA,5105147,5105147,Ms,Elizabeth,Nicole,Williams,Ms Elizabeth Williams,2-Jun-14,2-Jun-17,RGMS
1074824,CIA,5105152,5105152,Dr,Jason,Chek-Hoi,Kwong,Dr Jason Kwong,1-Jan-14,2-Mar-17,RGMS
1074924,CIA,5105169,5105169,Ms,Andrea,Lynne,Schaffer,Ms Andrea Schaffer,31-Mar-14,31-Dec-16,RGMS
1075338,CIA,5105174,5105174,Dr,Naseem,,Mirbagheri,Dr Naseem Mirbagheri,1-Mar-14,29-Feb-16,RGMS
1075151,CIA,5105176,5105176,Dr,Michael,Sze Yuan,Low,Dr Michael Low,1-Jan-14,31-Dec-16,RGMS
1075192,CIA,5105182,5105182,Dr,Simon,,Jiang,Dr Simon Jiang,1-Jan-14,31-Mar-15,RGMS
1075803,CIA,5105183,5105183,Dr,Jonathan,,Dick,Dr Jonathan Dick,13-Oct-13,12-Oct-16,RGMS
1075304,CIA,5105185,5105185,Dr,Holly,Lucinda,Hutton,Dr Holly Hutton,1-Jan-14,31-Dec-16,RGMS
1076048,CIA,5105189,5105189,Dr,Alison,Maree,Hadley,Dr Alison Hadley,1-Jan-14,31-Dec-16,RGMS
1075456,CIA,5105194,5105194,Ms,Kylie,Louise,Dyson,Ms Kylie Dyson,1-Jan-14,30-Sep-15,RGMS
1075727,CIA,5105202,5105202,Ms,Lise,,Lafferty,Ms Lise Lafferty,1-Jan-14,31-Dec-15,RGMS
1075767,CIA,5105204,5105204,Miss,Cher-Rin,,Chong,Miss Cher-Rin Chong,1-Jan-14,31-Mar-15,RGMS
1076072,CIA,5105213,5105213,Dr,Monique,Louise,Costin,Dr Monique Costin,1-Mar-14,1-Mar-17,RGMS
1075171,CIA,5106110,5106110,Dr,Daniel,,Engelman,Dr Daniel Engelman,1-Jan-14,2-Feb-17,RGMS
1074543,CIA,5106111,5106111,Dr,Jennifer,,Ho,Dr Jennifer Ho,1-Jan-14,31-Dec-16,RGMS
1074512,CIA,5106118,5106118,Dr,Soulmaz,,Shorakae,Dr Soulmaz Shorakae,1-Jan-14,31-Dec-16,RGMS
1074801,CIA,5106124,5106124,Dr,Arianne,Natasha,Sweeting,Dr Arianne Sweeting,12-Feb-14,11-Feb-17,RGMS
1074676,CIA,5106125,5106125,Dr,Wee-Kheng,,Soo,Dr Wee-Kheng Soo,1-Jan-14,31-Dec-16,RGMS
1074925,CIA,5106128,5106128,Dr,David,Charles,Bishop,Dr David Bishop,1-Jan-14,31-Dec-16,RGMS
1075103,CIA,5106137,5106137,Ms,Leanne,Rosina,Brown,Ms Leanne Brown,14-Apr-14,14-Jan-16,RGMS
1074831,CIA,5106152,5106152,Mr,Nathaniel,Robert,Swain,Mr Nathaniel Swain,3-Feb-14,2-Feb-17,RGMS
1075527,CIA,5106164,5106164,Ms,Kate,,Young,Ms Kate Young,1-Jan-14,29-Feb-16,RGMS
1076348,CIA,5106171,5106171,Dr,Anjana,,Radhakutty,Dr Anjana Radhakutty,1-Jan-14,31-May-16,RGMS
1074894,CIC,5106174,5106174,Prof,Arnie,David,Purushotham,Prof Arnie Purushotham,1-Jan-14,31-Dec-16,RGMS
1075250,CIA,5106175,5106175,Ms,Rebecca,Leigh,Jessup,Ms Rebecca Jessup,1-Jan-14,31-Dec-16,RGMS
1075347,CIC,5106186,5106186,Prof,Peter,Misha,Seligman,Prof Peter Seligman,1-Jan-14,31-Dec-16,RGMS
9000188,CIA,5106189,5106189,Dr,Gillian,,Hulst,Dr Gillian Hulst,1-Jan-13,31-Dec-13,RGMS
9000155,CIA,5106189,5106189,Dr,Gillian,,Hulst,Dr Gillian Hulst,1-Jan-13,31-Dec-13,RGMS
1075575,CIA,5106192,5106192,Mr,Hopin,,Lee,Mr Hopin Lee,1-Jan-14,30-Jun-16,RGMS
1076118,CIA,5106194,5106194,Dr,Sandeep,,Prabhu,Dr Sandeep Prabhu,1-Jan-14,31-Dec-16,RGMS
1075657,CIA,5106195,5106195,Dr,Mark,Philip,Plummer,Dr Mark Plummer,1-Jan-14,31-Dec-16,RGMS
1075666,CIA,5106199,5106199,Dr,Charlotte,,Slade,Dr Charlotte Slade,1-Jan-14,31-Dec-16,RGMS
1074654,CIF,5106211,5106211,Dr,Simon,,Stanworth,Dr Simon Stanworth,1-Jan-14,31-Dec-16,RGMS
1074976,CIA,5107113,5107113,Ms,Mohinder,Pal Kaur,Sarna,Ms Mohinder Sarna,1-Jan-14,31-Dec-16,RGMS
1075604,CIA,5107130,5107130,Dr,Jeff,,Chang,Dr Jeff Chang,1-Jan-14,31-Dec-16,RGMS
1074763,CIA,5107134,5107134,Dr,Kate,Eliza,Ahmad,Dr Kate Ahmad,21-Feb-14,31-May-16,RGMS
1074997,CIA,5107146,5107146,Dr,Timothy,John Haynes,Lovell,Dr Timothy Lovell,31-Mar-14,30-Mar-17,RGMS
1074775,CIA,5107149,5107149,Prof,Beate,Isabella,Escher,Prof Beate Escher,1-Jan-14,31-Mar-14,RGMS
1076353,CIA,5107150,5107150,Dr,Ranjana,,Warrier,Dr Ranjana Warrier,1-Mar-14,28-Feb-17,RGMS
1075065,CIA,5107153,5107153,Dr,Christopher,John,Morgan,Dr Christopher Morgan,1-Feb-14,1-Jul-16,RGMS
1075485,CIA,5107169,5107169,Ms,Jayanthi,,Raman,Ms Jayanthi Raman,1-Jan-14,31-Dec-15,RGMS
1075949,CIA,5107179,5107179,Dr,Prahlad,Wei Soon,Ho,Dr Prahlad Ho,1-Mar-14,1-Nov-16,RGMS
1075467,CIA,5107184,5107184,Mr,Benjamin,Johnathon,Drescher,Mr Benjamin Drescher,1-Jan-14,31-May-16,RGMS
1075622,CIA,5107186,5107186,Dr,Malcolm,Peter,Forbes,Dr Malcolm Forbes,1-Jan-14,30-Sep-15,RGMS
1075439,CIA,5107188,5107188,Dr,Elizabeth,Noreen,Robertson,Dr Elizabeth Robertson,1-Feb-14,30-Jun-16,RGMS
1075705,CIA,5107189,5107189,Dr,Scott,David,Williams,Dr Scott Williams,3-Mar-14,30-Nov-16,RGMS
1075742,CIA,5107202,5107202,Dr,Eamonn,Thomas,Fahy,Dr Eamonn Fahy,1-Jan-14,28-Feb-16,RGMS
1075801,CIA,5107206,5107206,Dr,Chen Hsung,Edward,Chew,Dr Chen Hsung Chew,1-Jan-14,28-Feb-14,RGMS
1075463,CID,5107210,5107210,Dr,Penelope,Clare,Stewart,Dr Penelope Stewart,1-Jan-14,31-Dec-16,RGMS
1076124,CIA,5108105,5108105,Dr,Janet,Mary,Pasricha,Dr Janet Pasricha,31-Mar-14,31-Dec-16,RGMS
1076217,CIF,5108114,5108114,Dr,Ramin,,Rohanizadeh,Dr Ramin Rohanizadeh,1-Jan-14,31-Dec-15,RGMS
1076347,CIA,5108123,5108123,Ms,Shae,Elise,Quirk,Ms Shae Quirk,1-Jan-14,28-Feb-15,RGMS
1075463,CIE,5108141,5108141,Dr,Carole,,Reeve,Dr Carole Reeve,1-Jan-14,31-Dec-16,RGMS
1076087,CIA,5109105,5109105,Miss,Charlotte,,Denniston,Miss Charlotte Denniston,1-Jan-14,31-Dec-16,RGMS
1076172,CIB,5109116,5109116,Dr,Arif,,Anwar,Dr Arif Anwar,1-Jan-14,31-Dec-15,RGMS
1076238,CIA,5109117,5109117,Dr,Naomi,Manik Amoy,Achong,Dr Naomi Achong,1-Jan-14,30-Jun-15,RGMS
1052782,CIA,5109130,5109130,Dr,Daniel,John,Fazakerley,Dr Daniel Fazakerley,1-Sep-13,31-Dec-15,RGMS
1074894,CIB,5110124,5110124,Dr,Peter,,Willsher,Dr Peter Willsher,1-Jan-14,31-Dec-16,RGMS
1048222,CIB,5110135,5110135,Dr,David,,Mischoulon,Dr David Mischoulon,1-Aug-13,31-Dec-16,RGMS
1075463,CIF,5111116,5111116,Mr,Mick,,Arundell,Mr Mick Arundell,1-Jan-14,31-Dec-16,RGMS
1011474,CIG,5111132,5111132,Prof,Donald,,Maclellan,Prof Donald Maclellan,16-Sep-13,31-Dec-16,RGMS
9100001,CIO,5111150,5111150,Prof,Amanda,Joan,Lee,Prof Amanda Lee,24-Jun-13,23-Jun-18,RGMS
1076857,CID,5112124,5112124,Dr,Naomi,Jean,Hackworth,Dr Naomi Hackworth,1-Jun-14,31-May-19,RGMS
